shipment_id,warehouse_block,mode_of_shipment,customer_care_calls,customer_rating,order_amount_local,currency_code,prior_purchases,product_importance,discount_offered,weight_in_gms,reached_on_time_y_n,customer_id,shipment_date
5038,B,Ship,6,2,244,EUR,4,medium,1,1406,TRUE,CUST_0385,28/12/2025
5039,C,Ship,6,1,264,CNY,4,low,10,1960,FALSE,CUST_0428,29/12/2025
5040,F,Ship,6,5,275,NOK,4,low,8,1553,TRUE,CUST_0031,1/10/2025
5041,D,Ship,7,3,310,CNY,4,medium,7,1989,FALSE,CUST_0018,2/10/2025
5042,F,Ship,6,2,301,EUR,5,medium,3,1586,FALSE,CUST_0005,3/10/2025
5043,A,Road,6,3,247,SGD,4,medium,9,1011,FALSE,CUST_0042,4/10/2025
5044,B,Road,4,2,224,EUR,2,low,9,5603,TRUE,CUST_0055,5/10/2025
5045,C,Road,3,5,242,GBP,2,low,6,5635,FALSE,CUST_0096,6/10/2025
5046,F,Road,4,1,145,USD,2,low,2,5209,FALSE,CUST_0137,7/10/2025
5047,D,Road,4,1,150,CNY,2,low,5,4140,FALSE,CUST_0178,8/10/2025
5048,F,Road,4,4,266,EUR,3,low,4,5905,FALSE,CUST_0315,9/10/2025
5049,A,Road,5,1,260,CNY,2,low,4,5580,FALSE,CUST_0358,10/10/2025
5050,B,Road,4,1,259,NOK,3,medium,5,4435,TRUE,CUST_0001,11/10/2025
5051,C,Road,4,3,192,CNY,3,low,10,4068,FALSE,CUST_0038,12/10/2025
5052,F,Road,3,1,149,EUR,3,medium,5,4805,TRUE,CUST_0025,13/10/2025
5053,D,Road,4,1,133,SGD,2,medium,1,5274,TRUE,CUST_0012,14/10/2025
5054,F,Road,4,4,145,EUR,3,medium,3,5424,TRUE,CUST_0065,15/10/2025
5055,A,Road,3,4,186,GBP,3,high,1,5922,TRUE,CUST_0106,16/10/2025
5056,B,Road,5,3,267,USD,3,medium,8,5786,TRUE,CUST_0147,17/10/2025
5057,C,Road,3,3,157,CNY,4,medium,2,5684,FALSE,CUST_0188,18/10/2025
5058,F,Road,4,2,174,EUR,3,low,3,5920,FALSE,CUST_0745,19/10/2025
5059,D,Road,4,4,216,CNY,2,low,4,5984,FALSE,CUST_0288,20/10/2025
5060,F,Road,4,3,143,NOK,3,low,2,4693,FALSE,CUST_0021,21/10/2025
5061,A,Road,5,1,135,CNY,3,low,3,4939,TRUE,CUST_0008,22/10/2025
5062,B,Road,4,2,222,EUR,3,low,4,5919,FALSE,CUST_0045,23/10/2025
5063,C,Road,6,2,140,SGD,2,high,1,4053,FALSE,CUST_0032,24/10/2025
5064,F,Road,4,2,209,EUR,2,medium,9,5131,FALSE,CUST_0075,25/10/2025
5065,D,Flight,3,5,162,GBP,2,low,4,4495,FALSE,CUST_0116,26/10/2025
5066,F,Flight,5,2,152,USD,4,medium,6,5596,FALSE,CUST_0157,27/10/2025
5067,A,Flight,4,2,236,CNY,3,medium,9,4725,FALSE,CUST_0198,28/10/2025
5068,B,Flight,4,5,192,EUR,4,low,10,4691,FALSE,CUST_0675,29/10/2025
5069,C,Flight,5,2,233,CNY,3,high,4,4140,FALSE,CUST_0718,30/10/2025
5070,F,Flight,3,5,156,NOK,3,medium,2,4190,TRUE,CUST_0041,31/10/2025
5071,D,Flight,5,1,257,CNY,3,medium,7,4133,FALSE,CUST_0028,1/11/2025
5072,F,Flight,4,5,228,EUR,4,low,4,4750,FALSE,CUST_0015,2/11/2025
5073,A,Flight,5,1,262,SGD,2,high,9,5008,FALSE,CUST_0002,3/11/2025
5074,B,Flight,3,1,203,EUR,2,low,2,4647,TRUE,CUST_0085,4/11/2025
5075,C,Flight,4,5,217,GBP,4,medium,3,5966,FALSE,CUST_0126,5/11/2025
5076,F,Flight,3,1,197,USD,5,medium,6,5919,FALSE,CUST_0167,6/11/2025
5077,D,Flight,3,5,217,CNY,3,low,9,4306,FALSE,CUST_0208,7/11/2025
5078,F,Flight,3,2,200,EUR,4,medium,4,4918,FALSE,CUST_0605,8/11/2025
5079,A,Flight,4,3,181,CNY,3,medium,10,4541,TRUE,CUST_0648,9/11/2025
5080,B,Flight,4,1,212,NOK,3,low,2,4353,TRUE,CUST_0011,10/11/2025
5081,C,Flight,5,3,217,CNY,2,low,4,5588,FALSE,CUST_0048,11/11/2025
5082,F,Flight,5,4,240,EUR,4,medium,2,5215,FALSE,CUST_0035,12/11/2025
5083,D,Flight,3,1,161,SGD,3,low,9,4865,TRUE,CUST_0022,13/11/2025
5084,F,Flight,3,4,157,EUR,3,medium,6,5611,FALSE,CUST_0095,14/11/2025
5085,A,Flight,4,5,133,GBP,3,medium,4,5180,TRUE,CUST_0136,15/11/2025
5086,B,Flight,4,3,138,USD,3,low,2,5593,FALSE,CUST_0177,16/11/2025
5087,C,Ship,4,3,158,CNY,3,high,1,5089,TRUE,CUST_0218,17/11/2025
5088,F,Ship,5,2,243,EUR,3,high,2,5734,TRUE,CUST_0535,18/11/2025
5089,D,Ship,3,2,189,CNY,3,medium,2,4718,FALSE,CUST_0578,19/11/2025
5090,F,Ship,2,4,272,NOK,2,medium,4,4632,FALSE,CUST_0031,20/11/2025
5091,A,Ship,4,4,168,CNY,3,low,6,5488,TRUE,CUST_0018,21/11/2025
5092,B,Ship,4,4,157,EUR,3,medium,10,5041,TRUE,CUST_0005,22/11/2025
5093,C,Ship,3,5,217,SGD,2,medium,6,5182,FALSE,CUST_0042,23/11/2025
5094,F,Ship,5,3,237,EUR,4,low,8,5432,FALSE,CUST_0105,24/11/2025
5095,D,Ship,4,3,133,GBP,2,low,9,4145,FALSE,CUST_0146,25/11/2025
5096,F,Ship,3,4,243,USD,2,medium,1,5840,TRUE,CUST_0187,26/11/2025
5097,A,Ship,5,3,273,CNY,4,medium,2,4186,TRUE,CUST_0228,27/11/2025
5098,B,Ship,5,4,202,EUR,5,low,6,5230,TRUE,CUST_0465,28/11/2025
5099,C,Ship,5,5,240,CNY,2,low,7,4409,TRUE,CUST_0508,29/11/2025
5100,F,Ship,3,5,275,NOK,3,low,6,5148,FALSE,CUST_0001,30/11/2025
5101,D,Ship,3,5,274,CNY,3,medium,5,4710,TRUE,CUST_0038,1/12/2025
5102,F,Ship,4,3,272,EUR,3,low,4,5654,FALSE,CUST_0025,2/12/2025
5103,A,Ship,2,4,126,SGD,5,medium,2,5461,FALSE,CUST_0012,3/12/2025
5104,B,Ship,5,3,215,EUR,2,medium,10,5194,TRUE,CUST_0115,4/12/2025
5105,C,Ship,2,5,175,GBP,5,low,8,4269,FALSE,CUST_0156,5/12/2025
5106,F,Ship,4,3,149,USD,6,medium,5,5456,TRUE,CUST_0197,6/12/2025
5107,D,Ship,6,1,145,CNY,3,medium,1,4346,TRUE,CUST_0238,7/12/2025
5108,F,Ship,6,1,257,EUR,4,medium,3,5656,TRUE,CUST_0395,8/12/2025
5109,A,Ship,4,3,136,CNY,3,medium,10,4299,TRUE,CUST_0438,9/12/2025
5110,B,Ship,5,3,163,NOK,6,low,6,4349,FALSE,CUST_0021,10/12/2025
5111,C,Ship,3,4,256,CNY,3,low,7,5013,TRUE,CUST_0008,11/12/2025
5112,F,Ship,3,3,141,EUR,3,low,7,4954,TRUE,CUST_0045,12/12/2025
5113,D,Ship,4,3,196,SGD,2,medium,4,4203,TRUE,CUST_0032,13/12/2025
5114,F,Ship,5,4,154,EUR,2,low,5,5528,FALSE,CUST_0125,14/12/2025
5115,A,Ship,5,3,197,GBP,3,medium,2,4678,TRUE,CUST_0166,15/12/2025
5116,B,Ship,3,2,207,USD,3,medium,1,4369,FALSE,CUST_0207,16/12/2025
5117,C,Ship,4,1,258,CNY,4,low,5,5664,FALSE,CUST_0248,17/12/2025
5118,F,Ship,3,3,270,EUR,3,high,7,4690,TRUE,CUST_0325,18/12/2025
5119,D,Ship,5,2,139,CNY,4,low,9,5070,TRUE,CUST_0368,19/12/2025
5120,F,Ship,3,5,197,NOK,3,low,4,5423,FALSE,CUST_0041,20/12/2025
5121,A,Ship,5,2,176,CNY,3,low,9,5656,FALSE,CUST_0028,21/12/2025
5122,B,Ship,3,1,206,EUR,3,medium,5,5676,TRUE,CUST_0015,22/12/2025
5123,C,Ship,4,5,176,SGD,4,medium,6,5061,FALSE,CUST_0002,23/12/2025
5124,F,Ship,2,4,208,EUR,3,medium,6,4226,TRUE,CUST_0135,24/12/2025
5125,D,Ship,3,3,154,GBP,2,medium,1,5746,TRUE,CUST_0176,25/12/2025
5126,F,Ship,2,2,206,USD,5,low,7,5203,FALSE,CUST_0217,26/12/2025
5127,A,Ship,3,5,253,CNY,2,low,8,5476,TRUE,CUST_0058,27/12/2025
5128,B,Ship,4,5,270,EUR,3,medium,2,5272,FALSE,CUST_0255,28/12/2025
5129,C,Ship,3,3,271,CNY,4,high,3,4006,TRUE,CUST_0298,29/12/2025
5130,F,Ship,2,1,108,NOK,3,low,4,5924,TRUE,CUST_0011,1/10/2025
5131,D,Ship,4,5,172,CNY,2,medium,7,4559,FALSE,CUST_0048,2/10/2025
5132,F,Ship,5,1,265,EUR,3,high,5,4951,TRUE,CUST_0035,3/10/2025
5133,A,Ship,4,4,208,SGD,5,medium,7,5401,FALSE,CUST_0022,4/10/2025
5134,B,Ship,4,5,261,EUR,3,high,3,4885,TRUE,CUST_0145,5/10/2025
5135,C,Ship,4,4,197,GBP,2,medium,1,5211,FALSE,CUST_0186,6/10/2025
5136,F,Ship,4,4,240,USD,2,medium,4,5101,FALSE,CUST_0227,7/10/2025
5137,D,Ship,4,1,273,CNY,4,low,1,4857,FALSE,CUST_0068,8/10/2025
5138,F,Ship,3,5,180,EUR,2,medium,1,5940,TRUE,CUST_0685,9/10/2025
5139,A,Ship,4,2,136,CNY,2,medium,7,4305,TRUE,CUST_0728,10/10/2025
5140,B,Ship,3,4,222,NOK,6,medium,10,4579,TRUE,CUST_0031,11/10/2025
5141,C,Ship,4,5,231,CNY,4,medium,9,5528,FALSE,CUST_0018,12/10/2025
5142,F,Ship,4,5,240,EUR,5,low,8,4558,FALSE,CUST_0005,13/10/2025
5143,D,Ship,4,1,152,SGD,3,low,10,5974,FALSE,CUST_0042,14/10/2025
5144,F,Ship,5,2,206,EUR,2,medium,2,5627,TRUE,CUST_0155,15/10/2025
5145,A,Ship,2,3,274,GBP,4,medium,10,4798,TRUE,CUST_0196,16/10/2025
5146,B,Ship,5,4,97,USD,6,high,7,5509,TRUE,CUST_0237,17/10/2025
5147,C,Ship,3,4,243,CNY,4,medium,10,4076,FALSE,CUST_0078,18/10/2025
5148,F,Ship,3,4,106,EUR,6,medium,7,4621,FALSE,CUST_0615,19/10/2025
5149,D,Ship,5,3,241,CNY,3,low,2,5587,TRUE,CUST_0658,20/10/2025
5150,F,Ship,3,1,217,NOK,4,medium,1,5761,TRUE,CUST_0001,21/10/2025
5151,A,Ship,4,1,241,CNY,4,medium,5,5080,FALSE,CUST_0038,22/10/2025
5152,B,Ship,4,3,213,EUR,3,low,6,5447,FALSE,CUST_0025,23/10/2025
5153,C,Ship,3,1,134,SGD,3,medium,10,4200,FALSE,CUST_0012,24/10/2025
5154,F,Ship,3,4,162,EUR,2,medium,8,4972,FALSE,CUST_0165,25/10/2025
5155,D,Ship,2,4,193,GBP,4,low,7,5552,TRUE,CUST_0206,26/10/2025
5156,F,Ship,4,3,138,USD,2,medium,9,5297,TRUE,CUST_0247,27/10/2025
5157,A,Ship,5,4,181,CNY,5,medium,2,5324,FALSE,CUST_0088,28/10/2025
5158,B,Ship,4,2,274,EUR,2,low,10,4361,FALSE,CUST_0545,29/10/2025
5159,C,Ship,4,3,254,CNY,2,high,3,4930,FALSE,CUST_0588,30/10/2025
5160,F,Ship,5,2,196,NOK,5,low,10,5111,FALSE,CUST_0021,31/10/2025
5161,D,Ship,4,2,157,CNY,4,low,6,4964,FALSE,CUST_0008,1/11/2025
5162,F,Ship,4,3,130,EUR,3,medium,3,4317,FALSE,CUST_0045,2/11/2025
5163,A,Ship,3,3,273,SGD,2,medium,7,5491,FALSE,CUST_0032,3/11/2025
5164,B,Ship,4,5,154,EUR,3,medium,9,5489,TRUE,CUST_0175,4/11/2025
5165,C,Ship,4,2,166,GBP,3,medium,8,4758,FALSE,CUST_0216,5/11/2025
5166,F,Ship,5,5,171,USD,3,low,8,4227,FALSE,CUST_0057,6/11/2025
5167,D,Ship,5,4,177,CNY,2,low,2,5618,TRUE,CUST_0098,7/11/2025
5168,F,Ship,2,5,195,EUR,3,low,3,5785,FALSE,CUST_0475,8/11/2025
5169,A,Ship,5,4,269,CNY,2,low,9,5517,FALSE,CUST_0518,9/11/2025
5170,B,Ship,4,1,196,NOK,3,low,4,4634,TRUE,CUST_0041,10/11/2025
5171,C,Ship,3,1,244,CNY,3,high,7,5140,TRUE,CUST_0028,11/11/2025
5172,F,Ship,3,3,137,EUR,3,medium,1,5490,TRUE,CUST_0015,12/11/2025
5173,D,Ship,3,2,201,SGD,3,high,6,5165,TRUE,CUST_0002,13/11/2025
5174,F,Ship,3,3,211,EUR,3,medium,7,5185,FALSE,CUST_0185,14/11/2025
5175,A,Ship,5,3,266,GBP,3,medium,4,4195,FALSE,CUST_0226,15/11/2025
5176,B,Ship,5,3,222,USD,2,low,2,5953,TRUE,CUST_0067,16/11/2025
5177,C,Ship,5,4,241,CNY,4,high,6,4412,TRUE,CUST_0108,17/11/2025
5178,F,Ship,3,2,226,EUR,4,medium,8,5225,FALSE,CUST_0405,18/11/2025
5179,D,Ship,3,5,254,CNY,3,medium,3,4072,FALSE,CUST_0448,19/11/2025
5180,F,Road,4,5,222,NOK,3,medium,8,4950,FALSE,CUST_0011,20/11/2025
5181,A,Road,4,4,148,CNY,3,medium,5,4892,FALSE,CUST_0048,21/11/2025
5182,B,Road,4,3,194,EUR,3,medium,3,5916,TRUE,CUST_0035,22/11/2025
5183,C,Road,4,1,177,SGD,2,high,7,5599,TRUE,CUST_0022,23/11/2025
5184,F,Road,2,2,150,EUR,3,low,6,5854,TRUE,CUST_0195,24/11/2025
5185,D,Road,3,2,111,GBP,2,low,4,4245,TRUE,CUST_0236,25/11/2025
5186,F,Road,5,4,172,USD,3,low,3,5064,TRUE,CUST_0077,26/11/2025
5187,A,Road,4,5,234,CNY,3,low,3,5438,FALSE,CUST_0118,27/11/2025
5188,B,Road,5,5,257,EUR,4,medium,10,5180,TRUE,CUST_0335,28/11/2025
5189,C,Road,3,1,221,CNY,3,high,3,5005,TRUE,CUST_0378,29/11/2025
5190,F,Road,5,1,171,NOK,5,medium,8,4699,FALSE,CUST_0031,30/11/2025
5191,D,Road,4,4,231,CNY,2,low,4,5825,FALSE,CUST_0018,1/12/2025
5192,F,Road,5,5,187,EUR,4,medium,9,5326,FALSE,CUST_0005,2/12/2025
5193,A,Road,5,4,233,SGD,3,low,8,5076,TRUE,CUST_0042,3/12/2025
5194,B,Road,4,4,268,EUR,6,medium,3,4834,FALSE,CUST_0205,4/12/2025
5195,C,Road,4,2,262,GBP,3,low,9,4941,FALSE,CUST_0246,5/12/2025
5196,F,Road,3,4,284,USD,10,low,8,4562,TRUE,CUST_0087,6/12/2025
5197,D,Road,3,3,259,CNY,3,medium,5,4664,FALSE,CUST_0128,7/12/2025
5198,F,Road,3,1,221,EUR,10,medium,10,5473,FALSE,CUST_0265,8/12/2025
5199,A,Road,5,5,271,CNY,4,high,6,4547,TRUE,CUST_0308,9/12/2025
5200,B,Road,5,4,249,NOK,3,high,2,4397,TRUE,CUST_0001,10/12/2025
5201,C,Road,5,5,259,CNY,3,medium,5,4315,FALSE,CUST_0038,11/12/2025
5202,F,Flight,3,1,176,EUR,3,low,5,5316,TRUE,CUST_0025,12/12/2025
5203,D,Flight,4,1,139,SGD,3,low,6,4942,TRUE,CUST_0012,13/12/2025
5204,F,Flight,3,4,243,EUR,3,medium,8,4959,FALSE,CUST_0215,14/12/2025
5205,A,Flight,5,2,248,GBP,3,medium,5,5946,FALSE,CUST_0056,15/12/2025
5206,B,Flight,3,5,247,USD,3,low,4,5891,TRUE,CUST_0097,16/12/2025
5207,C,Flight,5,5,230,CNY,10,high,10,5619,TRUE,CUST_0138,17/12/2025
5208,F,Flight,5,3,134,EUR,3,high,8,5016,FALSE,CUST_0695,18/12/2025
5209,D,Flight,4,1,184,CNY,3,low,8,4667,FALSE,CUST_0738,19/12/2025
5210,F,Flight,4,5,263,NOK,3,medium,6,5445,FALSE,CUST_0021,20/12/2025
5211,A,Flight,5,4,121,CNY,5,high,4,4814,FALSE,CUST_0008,21/12/2025
5212,B,Flight,3,2,160,EUR,3,medium,3,5807,FALSE,CUST_0045,22/12/2025
5213,C,Flight,4,2,229,SGD,4,medium,3,5340,FALSE,CUST_0032,23/12/2025
5214,F,Flight,7,3,306,EUR,4,medium,4,1739,TRUE,CUST_0225,24/12/2025
5215,D,Flight,6,2,291,GBP,4,low,8,1019,FALSE,CUST_0066,25/12/2025
5216,F,Flight,6,4,292,USD,4,low,10,1321,TRUE,CUST_0107,26/12/2025
5217,A,Flight,6,2,293,CNY,5,low,2,1494,FALSE,CUST_0148,27/12/2025
5218,B,Flight,6,4,275,EUR,4,low,9,1585,FALSE,CUST_0625,28/12/2025
5219,C,Flight,6,3,274,CNY,4,low,2,1833,TRUE,CUST_0668,29/12/2025
5220,F,Flight,7,5,310,NOK,4,low,5,1975,FALSE,CUST_0041,1/10/2025
5221,D,Flight,6,3,292,CNY,4,low,10,1270,FALSE,CUST_0028,2/10/2025
5222,F,Flight,6,5,256,EUR,5,low,10,1686,FALSE,CUST_0015,3/10/2025
5223,A,Flight,4,5,234,SGD,3,low,5,5213,FALSE,CUST_0002,4/10/2025
5224,B,Ship,5,1,257,EUR,4,medium,1,4924,FALSE,CUST_0235,5/10/2025
5225,C,Ship,3,1,221,GBP,3,high,1,4948,FALSE,CUST_0076,6/10/2025
5226,F,Ship,5,1,171,USD,5,medium,2,5921,TRUE,CUST_0117,7/10/2025
5227,D,Ship,4,1,231,CNY,2,low,1,5917,TRUE,CUST_0158,8/10/2025
5228,F,Ship,5,1,187,EUR,4,medium,8,5164,FALSE,CUST_0555,9/10/2025
5229,A,Ship,5,1,233,CNY,3,low,10,5289,FALSE,CUST_0598,10/10/2025
5230,B,Ship,4,2,268,NOK,6,medium,2,4348,FALSE,CUST_0011,11/10/2025
5231,C,Ship,4,3,262,CNY,3,low,9,4404,TRUE,CUST_0048,12/10/2025
5232,F,Ship,3,4,284,EUR,10,low,5,5479,FALSE,CUST_0035,13/10/2025
5233,D,Ship,3,3,259,SGD,3,medium,4,4259,FALSE,CUST_0022,14/10/2025
5234,F,Ship,3,5,221,EUR,10,medium,7,5743,TRUE,CUST_0245,15/10/2025
5235,A,Ship,5,5,271,GBP,4,high,10,4305,TRUE,CUST_0086,16/10/2025
5236,B,Ship,5,2,249,USD,3,high,8,5000,TRUE,CUST_0127,17/10/2025
5237,C,Ship,5,5,259,CNY,3,medium,1,4608,FALSE,CUST_0168,18/10/2025
5238,F,Ship,3,1,176,EUR,3,low,7,4276,FALSE,CUST_0485,19/10/2025
5239,D,Ship,4,1,139,CNY,3,low,1,5502,TRUE,CUST_0528,20/10/2025
5240,F,Ship,3,1,243,NOK,3,medium,2,5827,TRUE,CUST_0031,21/10/2025
5241,A,Ship,5,3,248,CNY,3,medium,10,5567,TRUE,CUST_0018,22/10/2025
5242,B,Ship,3,4,247,EUR,3,low,6,4873,FALSE,CUST_0005,23/10/2025
5243,C,Ship,5,5,230,SGD,10,high,3,5391,FALSE,CUST_0042,24/10/2025
5244,F,Ship,5,5,134,EUR,3,high,5,5783,TRUE,CUST_0055,25/10/2025
5245,D,Ship,4,2,184,GBP,3,low,10,4931,FALSE,CUST_0096,26/10/2025
5246,F,Ship,4,4,263,USD,3,medium,10,4680,FALSE,CUST_0137,27/10/2025
5247,A,Ship,5,2,121,CNY,5,high,4,5833,FALSE,CUST_0178,28/10/2025
5248,B,Ship,3,1,160,EUR,3,medium,4,5132,FALSE,CUST_0415,29/10/2025
5249,C,Ship,4,1,229,CNY,4,medium,2,5378,TRUE,CUST_0458,30/10/2025
5250,F,Ship,7,5,306,NOK,4,medium,2,1281,FALSE,CUST_0001,31/10/2025
5251,D,Ship,6,2,291,CNY,4,low,7,1046,FALSE,CUST_0038,1/11/2025
5252,F,Ship,6,4,292,EUR,4,low,9,1056,TRUE,CUST_0025,2/11/2025
5253,A,Ship,6,5,293,SGD,5,low,1,1278,FALSE,CUST_0012,3/11/2025
5254,B,Ship,6,4,275,EUR,4,low,10,1266,TRUE,CUST_0065,4/11/2025
5255,C,Ship,6,3,274,GBP,4,low,10,1174,FALSE,CUST_0106,5/11/2025
5256,F,Ship,7,2,310,USD,4,low,4,1806,FALSE,CUST_0147,6/11/2025
5257,D,Ship,6,5,292,CNY,4,low,10,1969,TRUE,CUST_0188,7/11/2025
5258,F,Ship,6,1,275,EUR,4,low,5,1228,FALSE,CUST_0345,8/11/2025
5259,A,Ship,7,3,310,CNY,4,medium,8,1860,TRUE,CUST_0388,9/11/2025
5260,B,Ship,7,5,281,NOK,4,low,8,1987,TRUE,CUST_0021,10/11/2025
5261,C,Ship,6,5,256,CNY,4,low,5,1033,TRUE,CUST_0008,11/11/2025
5262,F,Ship,6,4,304,EUR,4,low,2,1749,FALSE,CUST_0045,12/11/2025
5263,D,Ship,6,4,285,SGD,4,medium,6,1582,FALSE,CUST_0032,13/11/2025
5264,F,Ship,7,4,283,EUR,5,low,6,1882,TRUE,CUST_0075,14/11/2025
5265,A,Ship,6,1,304,GBP,4,low,4,1236,TRUE,CUST_0116,15/11/2025
5266,B,Ship,6,3,282,USD,4,medium,3,1661,FALSE,CUST_0157,16/11/2025
5267,C,Ship,6,2,304,CNY,5,medium,6,1178,TRUE,CUST_0198,17/11/2025
5268,F,Ship,6,2,301,EUR,5,medium,3,1844,TRUE,CUST_0275,18/11/2025
5269,D,Ship,7,2,296,CNY,4,low,6,1005,TRUE,CUST_0318,19/11/2025
5270,F,Ship,6,4,264,NOK,4,low,1,1660,TRUE,CUST_0041,20/11/2025
5271,A,Ship,6,4,306,CNY,4,low,6,1461,FALSE,CUST_0028,21/11/2025
5272,B,Ship,7,4,243,EUR,4,medium,6,1362,TRUE,CUST_0015,22/11/2025
5273,C,Ship,6,2,286,SGD,4,low,9,1418,FALSE,CUST_0002,23/11/2025
5274,F,Ship,6,2,247,EUR,4,medium,1,1668,FALSE,CUST_0085,24/11/2025
5275,D,Ship,7,5,292,GBP,5,low,5,1932,TRUE,CUST_0126,25/11/2025
5276,F,Ship,6,2,281,USD,2,medium,9,1715,TRUE,CUST_0167,26/11/2025
5277,A,Ship,6,5,294,CNY,4,low,4,1302,FALSE,CUST_0208,27/11/2025
5278,B,Ship,5,1,279,EUR,4,low,3,1499,FALSE,CUST_0705,28/11/2025
5279,C,Ship,6,4,298,CNY,4,medium,9,1629,FALSE,CUST_0748,29/11/2025
5280,F,Ship,6,3,248,NOK,4,low,6,1997,TRUE,CUST_0011,30/11/2025
5281,D,Ship,6,5,261,CNY,4,low,3,1217,TRUE,CUST_0048,1/12/2025
5282,F,Ship,5,2,136,EUR,2,low,3,1370,FALSE,CUST_0035,2/12/2025
5283,A,Ship,6,3,259,SGD,5,medium,1,1271,FALSE,CUST_0022,3/12/2025
5284,B,Ship,6,4,292,EUR,4,medium,7,1094,TRUE,CUST_0095,4/12/2025
5285,C,Ship,7,4,305,GBP,4,medium,6,1873,FALSE,CUST_0136,5/12/2025
5286,F,Ship,6,2,304,USD,4,low,9,1392,FALSE,CUST_0177,6/12/2025
5287,D,Ship,3,5,218,CNY,2,low,4,5142,FALSE,CUST_0218,7/12/2025
5288,F,Ship,4,1,268,EUR,3,medium,6,4681,TRUE,CUST_0635,8/12/2025
5289,A,Ship,2,3,110,CNY,5,low,3,4124,FALSE,CUST_0678,9/12/2025
5290,B,Ship,4,4,248,NOK,3,low,1,5198,FALSE,CUST_0031,10/12/2025
5291,C,Ship,4,3,194,CNY,2,medium,4,5780,TRUE,CUST_0018,11/12/2025
5292,F,Ship,5,4,151,EUR,2,low,10,5643,TRUE,CUST_0005,12/12/2025
5293,D,Ship,3,2,205,SGD,2,low,6,4853,FALSE,CUST_0042,13/12/2025
5294,F,Ship,2,1,275,EUR,2,low,5,4163,TRUE,CUST_0105,14/12/2025
5295,A,Ship,5,3,229,GBP,2,medium,10,5149,FALSE,CUST_0146,15/12/2025
5296,B,Ship,3,4,169,USD,3,low,4,5716,FALSE,CUST_0187,16/12/2025
5297,C,Ship,3,1,137,CNY,5,low,8,4980,TRUE,CUST_0228,17/12/2025
5298,F,Ship,3,2,263,EUR,3,medium,3,4181,FALSE,CUST_0565,18/12/2025
5299,D,Ship,5,4,187,CNY,3,low,1,4181,FALSE,CUST_0608,19/12/2025
5300,F,Ship,4,3,287,NOK,4,low,6,5889,FALSE,CUST_0001,20/12/2025
5301,A,Ship,4,4,134,CNY,2,medium,5,5230,FALSE,CUST_0038,21/12/2025
5302,B,Ship,5,4,244,EUR,3,medium,3,4015,FALSE,CUST_0025,22/12/2025
5303,C,Ship,4,3,229,SGD,2,medium,8,5868,FALSE,CUST_0012,23/12/2025
5304,F,Ship,5,1,203,EUR,5,medium,2,4845,FALSE,CUST_0115,24/12/2025
5305,D,Ship,4,5,183,GBP,2,medium,8,4422,FALSE,CUST_0156,25/12/2025
5306,F,Ship,4,2,146,USD,2,medium,4,4348,TRUE,CUST_0197,26/12/2025
5307,A,Ship,4,4,252,CNY,3,medium,1,5676,TRUE,CUST_0238,27/12/2025
5308,B,Ship,3,5,133,EUR,3,medium,7,4314,FALSE,CUST_0495,28/12/2025
5309,C,Ship,3,3,207,CNY,3,low,7,4816,TRUE,CUST_0538,29/12/2025
5310,F,Ship,3,4,243,NOK,3,medium,8,5705,TRUE,CUST_0021,1/10/2025
5311,D,Ship,2,1,219,CNY,4,low,7,5573,TRUE,CUST_0008,2/10/2025
5312,F,Ship,3,1,182,EUR,2,low,3,5510,TRUE,CUST_0045,3/10/2025
5313,A,Ship,5,5,257,SGD,3,medium,5,5084,FALSE,CUST_0032,4/10/2025
5314,B,Ship,4,2,256,EUR,4,medium,4,5469,FALSE,CUST_0125,5/10/2025
5315,C,Ship,3,5,181,GBP,4,high,1,4971,TRUE,CUST_0166,6/10/2025
5316,F,Ship,3,1,219,USD,3,medium,6,4893,TRUE,CUST_0207,7/10/2025
5317,D,Road,4,3,227,CNY,2,low,3,4375,FALSE,CUST_0248,8/10/2025
5318,F,Road,3,5,232,EUR,2,high,8,5146,FALSE,CUST_0425,9/10/2025
5319,A,Road,6,4,143,CNY,4,medium,4,4401,FALSE,CUST_0468,10/10/2025
5320,B,Road,4,3,274,NOK,3,high,7,5517,FALSE,CUST_0041,11/10/2025
5321,C,Road,4,4,186,CNY,3,low,2,4430,FALSE,CUST_0028,12/10/2025
5322,F,Road,3,4,273,EUR,3,low,3,5163,TRUE,CUST_0015,13/10/2025
5323,D,Road,3,3,199,SGD,3,low,7,5258,TRUE,CUST_0002,14/10/2025
5324,F,Road,4,4,238,EUR,3,medium,5,4724,TRUE,CUST_0135,15/10/2025
5325,A,Road,4,3,175,GBP,3,medium,4,5784,FALSE,CUST_0176,16/10/2025
5326,B,Road,4,2,252,USD,6,medium,2,5476,FALSE,CUST_0217,17/10/2025
5327,C,Road,6,1,250,CNY,3,low,5,5621,TRUE,CUST_0058,18/10/2025
5328,F,Road,3,2,254,EUR,2,medium,10,5608,FALSE,CUST_0355,19/10/2025
5329,D,Road,2,4,201,CNY,2,high,2,5115,FALSE,CUST_0398,20/10/2025
5330,F,Road,5,1,234,NOK,3,high,9,5548,FALSE,CUST_0011,21/10/2025
5331,A,Road,4,2,164,CNY,4,low,2,5008,FALSE,CUST_0048,22/10/2025
